#						
# Global CO2 concentration (ppm) for use as model forcing in Global Carbon Budget 2024						
# Prepared by M W Jones for the Global Carbon Project 24 May 2024						
# This dataset is intended to be used as atmospheric forcing for modelling the evolution of carbon sinks						
#						
# Input Data:
# NOAA: co2_mm_gl.csv / https://gml.noaa.gov/aftp/products/trends/co2/
# Scripps MLO: https://scrippsco2.ucsd.edu/data/atmospheric_co2/
# Joos & Spahni (2008): https://www.pnas.org/doi/full/10.1073/pnas.0707386105 
#
# Processing steps steps:						
# 1) Jan 1980 onward = raw data from NOAA.						
# 2) March 1958 - December 1979 = Scripps MLO data with corrections made to improve alignment with NOAA data:			
# --- 2A: A constant of -0.231 was added to all Scripps data to improve alignment with the NOAA data. The constant is the mean offset of CO2 trend values in the period 1980-2000. Visual checks suggested that including additional years since 2000 led to a poorer alignment of the two time series because the Scripps and	NOAA data are in better agreement nearer the transition than in more recent years.		
# --- 2B: Departures of the monthly CO2 values from the trend CO2 values are shifted by 1 month versus the raw Scripps data. This corrects for the fact that peaks/troughs in CO2_observation - CO2_trend in the Scripps MLO record are about 1 month out of sync with peaks/troughs in CO2_observation - CO2_trend in the NOAA global CO2 value. Method: found optimal shift in the climatology Scripps data vs the climatology of departures in the NOAA data. +1 month is optimal. This was applied on top of correction (2A).
# --- 2C: The amplitude of the departures of the monthly values from trend values are dampened vs. the raw Scripps data. This corrects for the higher amplitude of the seasonal cycle of CO2 concentrations at MLO vs. in the global record. Method: calculated a Scripps-to-NOAA multiplier from the monthly climatologicalvalues of CO2_observation - CO2_trend in the two datasets. This was applied on top of correction (2B).		
# 3) Jan 1750 - February 1958 = Joos & Spahni data with corrections made to improve alignment with Scripps and NOAA data.						
# --- 3A: A constant of +0.973 was added to all Joos & Spahni data to improve alignment with the Scripps data. The constant is the mean offset	of CO2 annual values (annual mean in the case of Scripps) in the period 1958-1978.
# --- 3B: Climatology was enforced on the Joos & Spahni data. This ensures a continuous climatology consistent with the later Scripps & NOAA	periods. Method: Fitted a spline through annual data to get a monthly CO2 trend estimate then added the monthly climatology of CO2_observation - CO2_trend departures seen in the combined Scripps and NOAA records for the period 1958-2000. These approaches apply on top of corrections (2ABC).
#						
Primary Source,Year_Decimal,Year,Month,CO2_ppm,CO2_ppm.trend
Joos & Spahni,1854.292,1854,4,289.194891607876,287.472629703115
Joos & Spahni,1854.375,1854,5,289.069580257832,287.470175495928
Joos & Spahni,1854.458,1854,6,288.118746711037,287.467675282465
Joos & Spahni,1854.542,1854,7,286.408946426499,287.46513690269
Joos & Spahni,1854.625,1854,8,284.95054438704,287.462568196563
Joos & Spahni,1854.708,1854,9,284.88854843262,287.459977004049
Joos & Spahni,1854.792,1854,10,286.014990212727,287.457371165108
Joos & Spahni,1854.875,1854,11,287.172377567322,287.454758519703
Joos & Spahni,1854.958,1854,12,287.865154912723,287.452146907797
Joos & Spahni,1855.042,1855,1,288.298861116491,287.44954404332
Joos & Spahni,1855.125,1855,2,288.612073173673,287.446954741486
Joos & Spahni,1855.208,1855,3,288.906047585456,287.444380918789
Joos & Spahni,1855.292,1855,4,289.164086270455,287.441824365693
Joos & Spahni,1855.375,1855,5,289.038691634566,287.439286872662
Joos & Spahni,1855.458,1855,6,288.087841658729,287.436770230158
Joos & Spahni,1855.542,1855,7,286.378085752455,287.434276228646
Joos & Spahni,1855.625,1855,8,284.919782849065,287.431806658589
Joos & Spahni,1855.708,1855,9,284.857934739022,287.429363310451
Joos & Spahni,1855.792,1855,10,285.984567022314,287.426947974695
Joos & Spahni,1855.875,1855,11,287.142181489403,287.424562441784
Joos & Spahni,1855.958,1855,12,287.83521650711,287.422208502183
Joos & Spahni,1856.042,1856,1,288.269205016909,287.419887943739
Joos & Spahni,1856.125,1856,2,288.582720926294,287.417602494107
Joos & Spahni,1856.208,1856,3,288.877020487421,287.415353820754
Joos & Spahni,1856.292,1856,4,289.135405493294,287.413143588532
Joos & Spahni,1856.375,1856,5,289.010378224194,287.41097346229
Joos & Spahni,1856.458,1856,6,288.059916535449,287.408845106878
Joos & Spahni,1856.542,1856,7,286.350569710955,287.406760187146
Joos & Spahni,1856.625,1856,8,284.892696558421,287.404720367944
Joos & Spahni,1856.708,1856,9,284.831298742695,287.402727314123
Joos & Spahni,1856.792,1856,10,285.958401738152,287.400782690533
Joos & Spahni,1856.875,1856,11,287.116507209642,287.398888162023
Joos & Spahni,1856.958,1856,12,287.81005339837,287.397045393444
Joos & Spahni,1857.042,1857,1,288.244573121873,287.395256048702
Joos & Spahni,1857.125,1857,2,288.558640202201,287.393521770014
Joos & Spahni,1857.208,1857,3,288.853510844569,287.391844177902
Joos & Spahni,1857.292,1857,4,289.11248679671,287.390224891948
Joos & Spahni,1857.375,1857,5,288.988070293635,287.388665531731
Joos & Spahni,1857.458,1857,6,288.038239145403,287.387167716832
Joos & Spahni,1857.542,1857,7,286.329542590641,287.385733066831
Joos & Spahni,1857.625,1857,8,284.872339391786,287.38436320131
Joos & Spahni,1857.708,1857,9,284.81163116842,287.383059739848
Joos & Spahni,1857.792,1857,10,285.939443349645,287.381824302026
Joos & Spahni,1857.875,1857,11,287.098277555044,287.380658507425
Joos & Spahni,1857.958,1857,12,287.792571980551,287.379563975625
Joos & Spahni,1858.042,1858,1,288.227859398532,287.378542325362
Joos & Spahni,1858.125,1858,2,288.542713588138,287.377595155951
Joos & Spahni,1858.208,1858,3,288.838390713954,287.376724047287
Joos & Spahni,1858.292,1858,4,289.098192483183,287.375930578421
Joos & Spahni,1858.375,1858,5,288.974621090306,287.375216328401
Joos & Spahni,1858.458,1858,6,288.025654304851,287.37458287628
Joos & Spahni,1858.542,1858,7,286.317841324915,287.374031801106
Joos & Spahni,1858.625,1858,8,284.861540872406,287.37356468193
Joos & Spahni,1858.708,1858,9,284.801754526373,287.373183097802
Joos & Spahni,1858.792,1858,10,285.930507675391,287.372888627772
Joos & Spahni,1858.875,1858,11,287.09030189851,287.37268285089
Joos & Spahni,1858.958,1858,12,287.785575351134,287.372567346208
Joos & Spahni,1859.042,1859,1,288.221860777499,287.372543704328
Joos & Spahni,1859.125,1859,2,288.537732213796,287.372613781608
Joos & Spahni,1859.208,1859,3,288.834446366824,287.372779700157
Joos & Spahni,1859.292,1859,4,289.0953054984,287.373043593638
Joos & Spahni,1859.375,1859,5,288.972812357619,287.373407595714
Joos & Spahni,1859.458,1859,6,288.024945268621,287.373873840049
Joos & Spahni,1859.542,1859,7,286.318253984115,287.374444460306
Joos & Spahni,1859.625,1859,8,284.863097780623,287.375121590147
Joos & Spahni,1859.708,1859,9,284.804478791808,287.375907363237
Joos & Spahni,1859.792,1859,10,285.934422960857,287.376803913238
Joos & Spahni,1859.875,1859,11,287.095432421433,287.377813373814
Joos & Spahni,1859.958,1859,12,287.791945883554,287.378937878628
Joos & Spahni,1860.042,1860,1,288.229496632543,287.380179559373
Joos & Spahni,1860.125,1860,2,288.546658934604,287.381540502417
Joos & Spahni,1860.208,1860,3,288.844689415473,287.383022748806
Joos & Spahni,1860.292,1860,4,289.106890242376,287.384628337614
Joos & Spahni,1860.375,1860,5,288.985764069821,287.386359307917
Joos & Spahni,1860.458,1860,6,288.039289127359,287.388217698788
Joos & Spahni,1860.542,1860,7,286.334015073111,287.390205549302
Joos & Spahni,1860.625,1860,8,284.880301089009,287.392324898533
Joos & Spahni,1860.708,1860,9,284.823149214128,287.394577785557
Joos & Spahni,1860.792,1860,10,285.954585297067,287.396966249448
Joos & Spahni,1860.875,1860,11,287.117111376899,287.39949232928
Joos & Spahni,1860.958,1860,12,287.815166069054,287.402158064128
Joos & Spahni,1861.042,1861,1,288.254282569799,287.404965496629
Joos & Spahni,1861.125,1861,2,288.573035183525,287.407916751338
Joos & Spahni,1861.208,1861,3,288.872680701399,287.411014034733
Joos & Spahni,1861.292,1861,4,289.136521461613,287.414259556851
Joos & Spahni,1861.375,1861,5,289.017060289637,287.417655527732
Joos & Spahni,1861.458,1861,6,288.072275585986,287.421204157414
Joos & Spahni,1861.542,1861,7,286.368717179745,287.424907655935
Joos & Spahni,1861.625,1861,8,284.91674442381,287.428768233334
Joos & Spahni,1861.708,1861,9,284.86135952822,287.432788099649
Joos & Spahni,1861.792,1861,10,285.994588512537,287.436969464918
Joos & Spahni,1861.875,1861,11,287.158933586799,287.44131453918
Joos & Spahni,1861.958,1861,12,287.8588335374,287.445825532473
Joos & Spahni,1862.042,1862,1,288.299821730199,287.450504657028
Joos & Spahni,1862.125,1862,2,288.620472607658,287.455354175471
Joos & Spahni,1862.208,1862,3,288.922043067493,287.460376400826
Joos & Spahni,1862.292,1862,4,289.187835553074,287.465573648312
Joos & Spahni,1862.375,1862,5,289.070352995047,287.470948233143
Joos & Spahni,1862.458,1862,6,288.127573899107,287.476502470535
Joos & Spahni,1862.542,1862,7,286.426048199515,287.482238675706
Joos & Spahni,1862.625,1862,8,284.976135354346,287.48815916387
Joos & Spahni,1862.708,1862,9,284.922837678816,287.494266250244
Joos & Spahni,1862.792,1862,10,286.058181297664,287.500562250045
Joos & Spahni,1862.875,1862,11,287.224668526108,287.507049478489
Joos & Spahni,1862.958,1862,12,287.926738255717,287.513730250791
Joos & Spahni,1863.042,1863,1,288.369923964713,287.520606891543
Joos & Spahni,1863.125,1863,2,288.692800373143,287.527681940956
Joos & Spahni,1863.208,1863,3,288.996624821531,287.534958154864
Joos & Spahni,1863.292,1863,4,289.264700203238,287.542438298476
Joos & Spahni,1863.375,1863,5,289.149529898903,287.550125136998
Joos & Spahni,1863.458,1863,6,288.209092864211,287.55802143564
Joos & Spahni,1863.542,1863,7,286.509939483418,287.566129959609
Joos & Spahni,1863.625,1863,8,285.062429664589,287.574453474113
Joos & Spahni,1863.708,1863,9,285.011566172931,287.58299474436
Joos & Spahni,1863.792,1863,10,286.149375583177,287.591756535558
Joos & Spahni,1863.875,1863,11,287.318360660535,287.600741612916
Joos & Spahni,1863.958,1863,12,288.022960746567,287.609952741641
Joos & Spahni,1864.042,1864,1,288.468709648084,287.619392574913
Joos & Spahni,1864.125,1864,2,288.794179621444,287.629061189257
Joos & Spahni,1864.208,1864,3,289.100622751207,287.63895608454
Joos & Spahni,1864.292,1864,4,289.371336553366,287.649074648604
Joos & Spahni,1864.375,1864,5,289.258819031195,287.65941426929
Joos & Spahni,1864.458,1864,6,288.321043763009,287.669972334438
Joos & Spahni,1864.542,1864,7,286.624555755697,287.680746231888
Joos & Spahni,1864.625,1864,8,285.179709539957,287.691733349481
Joos & Spahni,1864.708,1864,9,285.131502503629,287.702931075058
Joos & Spahni,1864.792,1864,10,286.271955844077,287.714336796458
Joos & Spahni,1864.875,1864,11,287.443566949143,287.725947901524
Joos & Spahni,1864.958,1864,12,288.15076978302,287.737761778094
Joos & Spahni,1865.042,1865,1,288.599092884659,287.749775811488
Joos & Spahni,1865.125,1865,2,288.927105761194,287.761987329007
Joos & Spahni,1865.208,1865,3,289.236060266603,287.774393599936
Joos & Spahni,1865.292,1865,4,289.509253795801,287.786991891039
Joos & Spahni,1865.375,1865,5,289.399184230984,287.799779469079
Joos & Spahni,1865.458,1865,6,288.463825029391,287.812753600819
Joos & Spahni,1865.542,1865,7,286.769721076832,287.825911553023
Joos & Spahni,1865.625,1865,8,285.327226782928,287.839250592452
Joos & Spahni,1865.708,1865,9,285.281339414442,287.852767985871
Joos & Spahni,1865.792,1865,10,286.424080047661,287.866461000042
Joos & Spahni,1865.875,1865,11,287.597945949347,287.880326901728
Joos & Spahni,1865.958,1865,12,288.307370962619,287.894362957693
Joos & Spahni,1866.042,1866,1,288.757883514249,287.908566441078
Joos & Spahni,1866.125,1866,2,289.088053203893,287.922934771706
Joos & Spahni,1866.208,1866,3,289.39913218275,287.937465516084
Joos & Spahni,1866.292,1866,4,289.674418151859,287.952156247097
Joos & Spahni,1866.375,1866,5,289.566409299535,287.967004537631
Joos & Spahni,1866.458,1866,6,288.63307938914,287.982007960569
Joos & Spahni,1866.542,1866,7,286.940973612607,287.997164088797
Joos & Spahni,1866.625,1866,8,285.500446685676,288.0124704952
Joos & Spahni,1866.708,1866,9,285.456496181233,288.027924752662
Joos & Spahni,1866.792,1866,10,286.601143481686,288.043524434067
Joos & Spahni,1866.875,1866,11,287.776886159921,288.059267112302
Joos & Spahni,1866.958,1866,12,288.488158365177,288.075150360251
Joos & Spahni,1867.042,1867,1,288.940488815448,288.091171742277
Joos & Spahni,1867.125,1867,2,289.272447058972,288.107328626785
Joos & Spahni,1867.208,1867,3,289.58528485288,288.123618186213
Joos & Spahni,1867.292,1867,4,289.862299489244,288.140037584482
Joos & Spahni,1867.375,1867,5,289.755988747416,288.156583985511
Joos & Spahni,1867.458,1867,6,288.824325981793,288.173254553221
Joos & Spahni,1867.542,1867,7,287.133855975341,288.190046451532
Joos & Spahni,1867.625,1867,8,285.694933034839,288.206956844363
Joos & Spahni,1867.708,1867,9,285.652554324205,288.223982895634
Joos & Spahni,1867.792,1867,10,286.798740816884,288.241121769265
Joos & Spahni,1867.875,1867,11,287.975989676796,288.258370629177
Joos & Spahni,1867.958,1867,12,288.688734644214,288.275726639288
Joos & Spahni,1868.042,1868,1,289.142504042692,288.293186969521
Joos & Spahni,1868.125,1868,2,289.475867360019,288.310748927831
Joos & Spahni,1868.208,1868,3,289.790076626874,288.328409960208
Joos & Spahni,1868.292,1868,4,290.068429423404,288.346167518642
Joos & Spahni,1868.375,1868,5,289.963423817029,288.364019055125
Joos & Spahni,1868.458,1868,6,289.033033450219,288.381962021647
Joos & Spahni,1868.542,1868,7,287.34380339401,288.3999938702
Joos & Spahni,1868.625,1868,8,285.906088243252,288.418112052776
Joos & Spahni,1868.708,1868,9,285.864885449935,288.436314021364
Joos & Spahni,1868.792,1868,10,287.012216275575,288.454597227956
Joos & Spahni,1868.875,1868,11,288.190578172162,288.472959124542
Joos & Spahni,1868.958,1868,12,288.904405168042,288.491397163115
Joos & Spahni,1869.042,1869,1,289.359225882286,288.509908809115
Joos & Spahni,1869.125,1869,2,289.693610269504,288.528491837316
Joos & Spahni,1869.208,1869,3,290.008810998498,288.547144331831
Joos & Spahni,1869.292,1869,4,290.288126294981,288.565864390219
Joos & Spahni,1869.375,1869,5,290.184054871946,288.584650110041
Joos & Spahni,1869.458,1869,6,289.254571017428,288.603499588856
Joos & Spahni,1869.542,1869,7,287.566220448036,288.622410924226
Joos & Spahni,1869.625,1869,8,286.129358404187,288.641382213711
Joos & Spahni,1869.708,1869,9,286.088982983442,288.66041155487
Joos & Spahni,1869.792,1869,10,287.237116092884,288.679497045265
Joos & Spahni,1869.875,1869,11,288.416255830074,288.698636782455
Joos & Spahni,1869.958,1869,12,289.130836868926,288.717828864
Joos & Spahni,1870.042,1870,1,289.586388422535,288.737071349364
Joos & Spahni,1870.125,1870,2,289.921479853954,288.756361421766
Joos & Spahni,1870.208,1870,3,290.23736205485,288.775695388183
Joos & Spahni,1870.292,1870,4,290.517331422255,288.795069517493
Joos & Spahni,1870.375,1870,5,290.41388484048,288.814480078575
Joos & Spahni,1870.458,1870,6,289.48499476888,288.833923340309
Joos & Spahni,1870.542,1870,7,287.797205095382,288.853395571572
Joos & Spahni,1870.625,1870,8,286.360869231721,288.872893041244
Joos & Spahni,1870.708,1870,9,286.320983446776,288.892412018204
Joos & Spahni,1870.792,1870,10,287.46956781895,288.911948771331
Joos & Spahni,1870.875,1870,11,288.649118617122,288.931499569503
Joos & Spahni,1870.958,1870,12,289.364068686525,288.951060681599
Joos & Spahni,1871.042,1871,1,289.819945458402,288.970628385232
Joos & Spahni,1871.125,1871,2,290.155317591044,288.990199158856
Joos & Spahni,1871.208,1871,3,290.471436348443,289.009769681777
Joos & Spahni,1871.292,1871,4,290.75159854679,289.029336642028
